,Place Name,Place ID,Latitude,Longitude,Rating,Rate_amount,Types,Address
573,STARBUCKS 星巴克 (敦富門市),ChIJY1uqz8irQjQRCVJuBqEowaQ,25.0310541,121.5492458,4,580,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",大安區敦化南路二段59號
575,LOUISA COFFEE,ChIJXzRrJi2qQjQRPKJl9n9xE7Q,25.0305279,121.5502872,4.2,88,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",大安區敦化南路二段81巷45弄21號
576,Louisa Coffee 路易．莎咖啡(仁愛敦化店),ChIJewq5SM6rQjQR6HfOA3IKB74,25.0370394,121.5502071,3.5,191,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",大安區仁愛路四段122巷4號
592,湛盧咖啡大安館,ChIJ2WvYcX-pQjQR62iQUsj5j6U,25.0345463,121.5332977,4.4,723,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",大安區新生南路一段161巷2-1號
594,LOUISA COFFEE,ChIJ5dTa3X6pQjQRs__ijPBOA5k,25.0369064,121.5325409,4,254,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中正區新生南路一段130號
596,丹堤咖啡,ChIJJ8Qp2CmqQjQRuziLPEcB6zQ,25.030997,121.529429,3.8,595,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",大安區永康街22號
599,成真咖啡 台北永康店,ChIJ1XigphWpQjQRhTEdFEzMfWE,25.030705,121.52978,4.5,1376,"['cafe', 'food', 'point_of_interest', 'establishment']","No. 6號, Lane 37, Yongkang Street, Da’an District"
600,STARBUCKS 星巴克 (杭州門市),ChIJ5aXDWJ2pQjQR1q32d8yhJPU,25.035645,121.5246389,4,581,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中正區信義路二段1-1號
602,LOUISA COFFEE,ChIJyZZF4nepQjQRIBCjiBx9ark,25.035844,121.524632,4,297,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中正區杭州南路一段153號
603,cama café 台北東門店,ChIJKz-F0NKrQjQRK2Aa2vUrGME,25.034485,121.5258413,4,133,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",大安區信義路二段52號
607,怡客咖啡 婦幼店,ChIJF0IpdJmpQjQRNiwCq3A6zBM,25.0293156,121.5187865,4,327,"['meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",中正區南昌路一段155號
616,Barista Coffee,ChIJPwKlOnSpQjQRgoYEqeGQEME,25.0409519,121.5189213,3.4,25,"['cafe', 'food', 'point_of_interest', 'establishment']","號, No. 7, 中山南路, 中正區"
617,STARBUCKS 星巴克 (台醫B1門市),ChIJT3PMOHSpQjQR_qvWK-5lBGY,25.0402741,121.5191591,3.9,71,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中正區中山南路7號B1
619,STARBUCKS 星巴克 (重慶門市),ChIJfc7LQAupQjQRWvPQC-tAZbI,25.0425053,121.5130717,4.2,1213,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中正區重慶南路一段104號
621,Louisa Coffee 路易．莎咖啡(重慶南店),ChIJxUlApgypQjQRNJ6lWuZV0k0,25.0439734,121.5135252,4,236,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中正區重慶南路一段77-2號
622,STARBUCKS 星巴克 (館前漢口門市),ChIJ35bzN3OpQjQRYpIfB5xYYP0,25.0449049,121.5149045,4.1,773,"['cafe', 'food', 'point_of_interest', 'establishment']",中正區館前路26號
624,cama café 台北襄陽店,ChIJzU3NVwupQjQRmLfGmpwhJ4Y,25.043565,121.513625,4.1,148,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中正區襄陽路35號1樓
629,伯朗咖啡館 中山一店,ChIJN2iINGCpQjQRRzXhBTxLIjM,25.0495193,121.5212248,3.9,599,"['cafe', 'food', 'point_of_interest', 'establishment']",中山區中山北路一段106之1號
630,STARBUCKS 星巴克 (京站門市),ChIJG36LdG2pQjQRHnfW49bHAEg,25.0492632,121.5182334,3.6,280,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",大同區承德路一段1號
634,Starbucks,ChIJh4ZQtQypQjQRBJLz6aF42EA,25.0461498,121.514108,4.1,784,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中正區懷寧街10號
635,丹堤咖啡,ChIJG2qtSQupQjQRxGqrsXfcosQ,25.0459617,121.513774,3.5,712,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中正區開封街一段16號
647,STARBUCKS 星巴克 (機捷A1門市),ChIJTQjBqnKpQjQRTmr4AR5bJOc,25.048709,121.5142225,4.3,482,"['cafe', 'food', 'point_of_interest', 'establishment']",大同區鄭州路8號B1
649,STARBUCKS 星巴克 (京站二門市),ChIJg40vHwapQjQRu6zY56iC8i4,25.049308,121.5171935,3.9,13,"['cafe', 'food', 'point_of_interest', 'establishment']",大同區承德路一段1號4樓
654,LOUISA COFFEE 路易莎咖啡 (長春店),ChIJ6b4-SGipQjQRKdoiRz9_Bwo,25.0550768,121.5235709,4.2,165,"['cafe', 'food', 'point_of_interest', 'establishment']",中山區長春路7號
657,cama café 台北天津店,ChIJlzW0Bm-pQjQRUkx5Yczun5Y,25.0497874,121.522685,3.9,172,"['cafe', 'food', 'point_of_interest', 'establishment']",中山區長安東路一段15號一樓
662,Louisa Coffee 路易．莎咖啡(京站店),ChIJ_3LOum2pQjQR-2KTE_EUa6g,25.0497291,121.5177356,3.8,256,"['cafe', 'food', 'point_of_interest', 'establishment']",大同區華陰街87號
668,怡客咖啡 錦州店,ChIJ_5UgGkOpQjQREJgvtlwNUsk,25.0604461,121.5238433,4,468,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中山區錦州街3號
669,cama café 民生馬偕店,ChIJd2jahUKpQjQREM1dXgLH_Tk,25.0578333,121.5234611,3.8,128,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中山區民生東路一段12號
670,85度C咖啡蛋糕飲料(台北錦州店),ChIJRTf7EFypQjQRyMkgt4ZWTt4,25.0602256,121.5247066,3.5,319,"['cafe', 'food', 'point_of_interest', 'establishment']",中山區錦州街28-8號
672,Louisa Coffee 路易．莎咖啡 (中山店),ChIJn6dhF0OpQjQRqmCKpYKab9w,25.0604245,121.5240575,3.5,87,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中山區錦州街5號
687,伯朗咖啡館 中山三店,ChIJeVtxaESpQjQRQfYXtDbzuHg,25.064165,121.5219128,4.1,789,"['cafe', 'food', 'point_of_interest', 'establishment']",中山區中山北路三段6號
688,cama café 中山農安店,ChIJGU80_0SpQjQRZRW3tKy5nWY,25.0645772,121.5226618,3.8,128,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中山區中山北路三段25之10號
689,LOUISA COFFEE 路易莎咖啡 (民權西門市),ChIJHZS0eUSpQjQRGntDS5DcHEc,25.0629806,121.5221029,4,932,"['cafe', 'food', 'point_of_interest', 'establishment']",中山區民權西路3號
692,路易.莎 咖啡 晴光店 LOUISA COFFEE,ChIJhT9DKUWpQjQR6CGiXL7MGw4,25.0652763,121.5243341,3.4,318,"['cafe', 'food', 'point_of_interest', 'establishment']",中山區雙城街17-6號
710,85度C咖啡蛋糕飲料麵包(台北民族店),ChIJ1S3n_T-pQjQRjpA2PUGM4S0,25.068716,121.51606,3.4,404,"['cafe', 'food', 'point_of_interest', 'establishment']",大同區民族西路155號
712,MR.BROWN 伯朗咖啡館 (承德店),ChIJNy6ma0apQjQRj4A-VyReIi4,25.0674454,121.5186697,4.1,382,"['cafe', 'food', 'point_of_interest', 'establishment']",大同區承德路三段131號
717,85度C咖啡蛋糕飲料麵包(士林劍潭店),ChIJayiEEpmuQjQR78_MlSf_QxY,25.0806156,121.5226085,3.5,275,"['cafe', 'food', 'point_of_interest', 'establishment']",士林區承德路四段31號
719,STARBUCKS 星巴克 (士林承德門市),ChIJqU2HWKWuQjQRWf7-x6z1eZI,25.0817988,121.5232217,4.1,503,"['cafe', 'food', 'point_of_interest', 'establishment']",士林區承德路四段67號
721,Louisa Coffee 路易．莎咖啡(劍潭承德店),ChIJtcC3VbKuQjQRzRsP8LWN88I,25.0815027,121.5231111,4,386,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",士林區承德路四段53號
725,Louisa Coffee 路易．莎咖啡(士林中正店),ChIJLTXrm7yuQjQRHANUbrJaZ4w,25.0946956,121.5237622,3.6,607,"['cafe', 'food', 'point_of_interest', 'establishment']",士林區中正路303號
726,Louisa Coffee 路易莎咖啡 (士林新光店),ChIJidTJbbyuQjQRHeVH9lPu_gc,25.09559,121.521568,3.9,378,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",士林區文昌路42號
728,STARBUCKS 星巴克 (天母崇光門市),ChIJp82rTJeuQjQRsv25lteOi-g,25.1053498,121.5246797,3.9,212,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",士林區中山北路六段77號B1
730,cama café 天母蘭雅店,ChIJ7QdTpJCuQjQRhuM3_A_znJk,25.1058696,121.5250383,4.1,91,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",士林區中山北路六段126號
731,Louisa Coffee 路易．莎咖啡(德行西門市),ChIJlWmW05CuQjQRNUDQB0QE_IA,25.1052476,121.5231654,4.1,263,"['cafe', 'food', 'point_of_interest', 'establishment']",士林區德行西路36號
747,STARBUCKS 星巴克 (北投大業門市),ChIJFVL8alauQjQRsugspDL0zg4,25.1286369,121.4981506,4.2,736,"['cafe', 'food', 'point_of_interest', 'establishment']",北投區大業路302號
749,85度C咖啡蛋糕飲料(北投育仁店),ChIJz3y-4E6uQjQRotIDH3N7JB0,25.1348419,121.4997406,3.7,230,"['cafe', 'food', 'point_of_interest', 'establishment']",北投區中央北路一段98號
763,伯朗咖啡館 北投店,ChIJgd95CU-uQjQRw1_c5X_8rIM,25.1396442,121.5009832,4.1,577,"['cafe', 'food', 'point_of_interest', 'establishment']",北投區中和街249號
764,85度C咖啡蛋糕飲料北投中和店,ChIJz3y-4E6uQjQRTV0JsH2lqgg,25.1410733,121.4995005,3.6,232,"['cafe', 'food', 'point_of_interest', 'establishment']",北投區中和街335號
767,cama café 和碩立德店,ChIJ05ZhY0CvQjQRKtmSUZpPW7Q,25.127685,121.472442,4.2,17,"['cafe', 'food', 'point_of_interest', 'establishment']",北投區立德路150號1樓
768,cama café 台北和碩店,ChIJVQucIA2vQjQRnsnHouUZcCU,25.1250089,121.4696585,4.2,36,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",北投區立功街76號
769,Dante Coffee,ChIJX939XZyvQjQRM8Wk0Fh5e54,25.1397717,121.460337,3.3,21,"['cafe', 'food', 'point_of_interest', 'establishment']",淡水區民權路47號
773,85度C咖啡蛋糕飲料(新店中正店),ChIJ2YauNfQBaDQRcUk7Ed4h7Oo,24.9693963,121.5458488,3.6,556,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",新店區中正路2號
777,STARBUCKS 星巴克 (新中門市),ChIJMQq8ZPABaDQRlzRW7MTIo0E,24.9771766,121.5459883,3.9,901,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",新店區中興路三段3號
780,路易莎咖啡LOUISA COFFEE 新店建國店,ChIJe9FP0vUBaDQRbOHX28MRovM,24.9732423,121.5396264,3.7,106,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",新店區中正路244號之2號
788,STARBUCKS 星巴克 (新店建國門市),ChIJJ1U_kfgBaDQROcsdxquOWJ4,24.98311,121.5379809,4,327,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",新店區民權路78號
790,Louisa Coffee 路易．莎咖啡(新店佳瑪門市),ChIJC2ytkPgBaDQRi58UBjob-W8,24.9833582,121.5375568,3.9,565,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",新店區建國路268號
791,Louisa Coffee 路易莎咖啡 (景美soho門市),ChIJNXJAwQOqQjQRErloiVTNII8,24.9955937,121.5408677,3.9,833,"['cafe', 'food', 'point_of_interest', 'establishment']",文山區羅斯福路六段146號
797,Mövenpick Café-莫凡彼台北臺大店,ChIJpb_qooqpQjQRDRiOLS8laDA,25.013051,121.5367739,4.3,853,"['cafe', 'food', 'point_of_interest', 'establishment']",大安區羅斯福路四段85號
798,丹堤咖啡 台大卓越店,ChIJj8pIsKOrQjQRB7WbrtP6pd8,25.0144117,121.5379455,3.5,46,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",大安區羅斯福路四段1號
799,統一星巴克 公館水源門市,ChIJlyAJn4ypQjQRSBKzn33ex3U,25.0138262,121.5303118,4.2,227,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中正區思源街16號
800,Starbucks,ChIJ4bT0-oupQjQRIzo8NiGCeAY,25.017474,121.5318685,4.1,613,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",大安區羅斯福路三段301號
803,湛盧咖啡台大館,ChIJtStsZH-pQjQRTf9LGcurRyE,25.0161111,121.5319444,4.2,852,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中正區羅斯福路三段284巷2號
804,LOUISA COFFEE 路易莎咖啡 (台大店),ChIJE4XQw4upQjQRwfg7k2K7Z3E,25.0168369,121.5329209,3.6,209,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",大安區新生南路三段100號
807,西雅圖極品咖啡 台大店,ChIJ4yq9ZImpQjQRRJQu4sJSdwY,25.0183619,121.5334159,4,578,"['cafe', 'food', 'point_of_interest', 'establishment']",大安區新生南路三段88號
809,伯朗咖啡館 公館店,ChIJMcJltKCpQjQRizfRabnV9xs,25.0183333,121.5302778,3.9,600,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中正區羅斯福路三段236之1號
810,Dante Coffee 丹堤咖啡師大浦城店,ChIJDSWBYIWpQjQRm6Pe9zbF8F8,25.02472,121.527028,3.7,327,"['cafe', 'food', 'point_of_interest', 'establishment']","No. 9-12, Pucheng Street, Da’an District"
812,LOUISA COFFEE 路易莎咖啡 (師大直營店),ChIJ8zC_ddWpQjQRpi2my4N9bIk,25.0270599,121.5253189,4,519,"['cafe', 'food', 'point_of_interest', 'establishment']",大安區和平東路一段79號
816,85度C咖啡蛋糕飲料(台北汀州店),ChIJf88YHZypQjQRhwkYI7h1Ewc,25.0240935,121.5218564,3.6,297,"['cafe', 'food', 'point_of_interest', 'establishment']",中正區同安街57號
829,丹堤咖啡,ChIJS3mAFqSpQjQRFot7Ej4GjoM,25.0335277,121.5072941,3.8,434,"['cafe', 'food', 'point_of_interest', 'establishment']",中正區中華路二段75巷24號
830,路易莎咖啡,ChIJ-YQ4p6apQjQRjF_Zgy5CE-U,25.03454,121.507438,3.9,233,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中正區延平南路214號
832,伯朗咖啡館 延平店,ChIJMcJltKCpQjQR0I2M1PoiXEk,25.0385281,121.5086329,3.9,325,"['cafe', 'food', 'point_of_interest', 'establishment']",中正區延平南路127號1樓
833,STARBUCKS 星巴克 (西門桂林門市),ChIJTXE7AaepQjQRx9F9XvZdt9Q,25.037703,121.5061818,4,324,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",萬華區桂林路1號
835,cama café 延平開封店,ChIJQ-jrXAypQjQRC6kRVAyVhKE,25.045855,121.510699,4.1,371,"['cafe', 'food', 'point_of_interest', 'establishment']","No. 15, Yanping South Road, Zhongzheng District"
836,Louisa Coffee 路易．莎咖啡 城中店,ChIJGXSrWwypQjQRlsD4kJJQMoE,25.0460529,121.5108342,3.7,152,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']","No. 13, Yanping South Road, Zhongzheng District"
840,LOUISA COFFEE Guilin Store,ChIJXRnZqqepQjQRW6jjlx0OLCA,25.0375576,121.5054398,4,588,"['cafe', 'food', 'point_of_interest', 'establishment']","No. 26號, Guilin Road, Wanhua District"
841,STARBUCKS 星巴克 (西門昆明門市),ChIJX10H1gipQjQRRhPKc0ITsiY,25.0452078,121.50556,3.9,243,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",萬華區武昌街二段77號
844,STARBUCKS 星巴克 (西門成都門市),ChIJzxoI9wipQjQRwyKiZEjUMgQ,25.0431642,121.5047631,4.1,838,"['cafe', 'food', 'point_of_interest', 'establishment']",萬華區成都路87號
852,路易莎咖啡,ChIJ5xFt_gypQjQRQ8euald-lAA,25.0466454,121.5116113,5,1,"['cafe', 'food', 'point_of_interest', 'establishment']",Taiwan
875,伯朗咖啡館 南京一店,ChIJN2iINGCpQjQRYY3rwbHPd5Y,25.0517707,121.5363655,3.9,1960,"['cafe', 'food', 'point_of_interest', 'establishment']",中山區南京東路二段218號
876,Ikari,ChIJj4s-2WOpQjQRf0SQ29w32qE,25.0495288,121.5332203,3.7,484,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中山區松江路71號
877,Louisa Coffee 路易．莎咖啡(南京建國店),ChIJ2_rsNGCpQjQRn2pUZ64j80M,25.0517596,121.5358321,3.7,405,"['cafe', 'food', 'point_of_interest', 'establishment']",中山區南京東路二段206號
879,LOUISA COFFEE 路易莎咖啡 (南京店),ChIJI7dujmapQjQRVZ2clCfvHTs,25.0518882,121.5295515,4,177,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中山區南京東路二段38號
882,cama café 台北長春店,ChIJJbloRWipQjQRojmPgZmjHgA,25.0549378,121.5312636,4.1,146,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中山區長春路133-5號
883,85度C咖啡蛋糕飲料(台北長春店),ChIJf4PbrWCpQjQRNfsh4X85xKw,25.0547222,121.5316667,3.9,195,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中山區長春路146號
908,cama café 八德寧安店,ChIJs0yu4gKrQjQR0rvvOZ0lMTI,25.0478689,121.556079,4.2,72,"['cafe', 'food', 'point_of_interest', 'establishment']",松山區八德路三段190號
909,STARBUCKS 星巴克 (台視門市),ChIJ1Z4ZHcOrQjQRJjpTPsint9w,25.0480854,121.5504918,4.1,438,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",松山區八德路三段10號
912,STARBUCKS 星巴克 (敦化門市),ChIJO-lAiuirQjQRWbc1xgWv0kg,25.0538751,121.5493551,4,471,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",松山區敦化北路147號1F
914,星巴克,ChIJ3Tv9FOerQjQR0Mv3htMmPsg,25.0521174,121.5485075,3.8,51,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",松山區南京東路三段337號
915,Louisa Coffee 路易．莎咖啡(麥帥店),ChIJa-X76parQjQRgiLc1FB6p9s,25.0507654,121.5671229,4.2,230,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",松山區南京東路五段250巷2弄19號1樓
916,HWC黑沃咖啡 南京三民店,ChIJbWhzqcmrQjQRFObOMDISvuI,25.049301,121.5648728,4.7,55,"['cafe', 'food', 'point_of_interest', 'establishment']",松山區八德路四段245巷13弄2號
918,85度C咖啡蛋糕飲料(台北京華店),ChIJZfp1NeyrQjQRrTyxlgjaPb0,25.048723,121.563945,3.7,160,"['cafe', 'food', 'point_of_interest', 'establishment']",松山區八德路四段202號
921,cama café 南京三民店,ChIJMzre7pSrQjQRHiy_-W6YI58,25.0517009,121.5617035,4.3,146,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",松山區南京東路五段141號
922,Louisa Coffee 路易莎咖啡松山站前店,ChIJ88tKtp2rQjQRbd5_14hJqVQ,25.050454,121.5804713,3.8,147,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",松山區八德路四段786號
927,85度C咖啡蛋糕飲料烘培(台北永吉店),ChIJwZNRZKarQjQRqazSK1QcRsc,25.045704,121.5753861,3.6,320,"['cafe', 'food', 'point_of_interest', 'establishment']",信義區永吉路269號
932,Louisa Coffee 路易．莎咖啡(中和南華店),ChIJW30Zw3cCaDQRUE3GPKiGBbE,24.9972612,121.5043775,3.8,268,"['cafe', 'food', 'point_of_interest', 'establishment']",中和區南華路65號
934,85度c咖啡蛋糕麵包店-永和永貞店,ChIJfyrLxcKpQjQRlxa-zw6-fyA,25.0039297,121.5146945,3.6,228,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",永和區永貞路240號
935,STARBUCKS 星巴克 (永和永安門市),ChIJo5NwS9upQjQRq3v2PksgmEw,25.0035719,121.514717,4.1,687,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",永和區安樂路248-7號1F
937,Louisa Coffee 路易．莎咖啡(永和安樂店),ChIJxYa5heepQjQR8Szz35qiRgs,25.004128,121.514629,4,230,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",永和區安樂路270號
938,Louisa Coffee 路易．莎咖啡(中和宜安直營店),ChIJnwF8LN-pQjQRKfVeNrxCqpU,24.999325,121.508651,4.1,251,"['cafe', 'food', 'point_of_interest', 'establishment']","1樓, No. 180號, 宜安路, 中和區"
944,cama café 永和耕莘店,ChIJb4B7ecipQjQRmt5VIkl-fYk,25.0119148,121.517253,4.3,51,"['cafe', 'food', 'point_of_interest', 'establishment']",永和區中興街83號
945,Louisa Coffee 路易．莎咖啡,ChIJ-dLvA-ypQjQRkaM942-LRQs,25.0104389,121.520061,3.9,161,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",永和區竹林路160號
948,Louisa Coffee 路易．莎咖啡 (永和仁愛店),ChIJl-eZmcGpQjQRDxabiPF1Em8,25.013246,121.511884,4.1,277,"['cafe', 'food', 'point_of_interest', 'establishment']",永和區仁愛路110號
970,丹堤咖啡館,ChIJJ8Qp2CmqQjQRDtvxscPMRHc,25.0402778,121.5347222,3.8,430,"['cafe', 'food', 'point_of_interest', 'establishment']",大安區濟南路三段25號
971,伯朗咖啡館 建國店,ChIJOcluJNarQjQRBcfwBn0sG4o,25.0408678,121.5369818,3.8,543,"['cafe', 'food', 'point_of_interest', 'establishment']",大安區建國南路一段166號2樓
974,cama café 忠孝新生店,ChIJI5z5FHypQjQRZncvFWdkqoU,25.0403461,121.5325055,3.9,96,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中正區新生南路一段90號
977,STARBUCKS 星巴克 (三創門市),ChIJGeHaqGSpQjQRsz-t4IS6ZDY,25.0452613,121.5312585,4.1,411,"['cafe', 'food', 'point_of_interest', 'establishment']",中正區市民大道三段2號
1001,丹堤咖啡館,ChIJsXF77V6pQjQRZktdxvsQqnc,25.0622385,121.534419,3.7,695,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中山區民權東路二段148號
1002,LOUISA COFFEE 路易莎咖啡 (民權店),ChIJoagG5VipQjQRkEQjPUwh_DQ,25.0617122,121.5347548,3.9,126,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中山區松江路313巷22號之2號
1012,cama café 台北行天宮,ChIJBWWIc1mpQjQRZkd3Rt3Ftu8,25.0627035,121.532492,4.3,199,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",中山區民權東路二段97號
1013,85度C咖啡蛋糕飲料烘培(台北吉林店),ChIJRTf7EFypQjQRsMOV1NCvYWM,25.0600008,121.5303922,3.6,228,"['cafe', 'food', 'point_of_interest', 'establishment']",中山區吉林路201號
1015,伯朗咖啡館 松江店,ChIJxZAYOVmpQjQRpaP0p9GV-DI,25.0612037,121.5327892,4,1542,"['cafe', 'food', 'point_of_interest', 'establishment']",中山區松江路332號
1029,STARBUCKS 星巴克 (林森農安門市),ChIJdeueS4upQjQR4rxrV9dl3SE,25.0648541,121.5255871,4.1,400,"['cafe', 'food', 'point_of_interest', 'establishment']",中山區林森北路568號
1056,MR.BROWN 伯朗咖啡館 (重慶三店),ChIJUy_Ea0apQjQRS0ssU2l4icI,25.0660149,121.5139359,4,828,"['cafe', 'food', 'point_of_interest', 'establishment']",大同區重慶北路三段57號
1058,STARBUCKS 星巴克 (三重正義門市),ChIJA7e5gyGpQjQRZlLjBhA20l4,25.065977,121.49657,4.2,709,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",三重區正義北路140號
1063,85度C咖啡蛋糕三重集美店,ChIJ-YImliKpQjQR_uwXq2-IPAs,25.056926,121.487657,3.6,401,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",三重區重新路四段104號
1065,STARBUCKS 星巴克 (三重菜寮門市),ChIJ967xoOGoQjQRsi1FOFqYWkI,25.0616273,121.4887145,4.3,1175,"['cafe', 'food', 'point_of_interest', 'establishment']",三重區新北大道一段6號
1074,STARBUCKS 星巴克 (二重門市),ChIJ55ApUGeoQjQRfeawhL6RW0M,25.0431712,121.4678455,3.8,102,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",三重區重新路五段654號
1076,STARBUCKS 星巴克 (湯城門市),ChIJrZo3Kl6oQjQRckIdkQRiIs8,25.0458544,121.4681951,3.8,154,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",三重區重新路5段609巷10-3號
1080,Louisa Coffee 路易．莎咖啡(新莊新月橋店),ChIJVcWKE3aoQjQR46Aa6aAylpc,25.0321938,121.4502464,4.1,301,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",新莊區新泰路2-21號
1081,Louisa Coffee 路易莎咖啡,ChIJ1Z6Yn3aoQjQRtAMOeDKd38w,25.0373711,121.4497594,3.4,164,"['cafe', 'food', 'point_of_interest', 'establishment']",新莊區建中街5號
1083,路易莎咖啡 LOUISA COFFEE (輔大概念店),ChIJy4iH_eWnQjQRGOeZM_NRyPQ,25.0303947,121.4346791,4.2,766,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",新莊區建國一路55號
1086,HWC黑沃咖啡 新北輔大店,ChIJrfjKg02nQjQRENU1IjV_Xzg,25.0320349,121.4329125,4.5,150,"['cafe', 'food', 'point_of_interest', 'establishment']",新莊區中正路595號
1088,85度C 咖啡蛋糕新莊富國店,ChIJ_QsEKXaoQjQRgMz2OXmVct0,25.0260378,121.4192609,3.4,197,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",新莊區裕民街2號
1090,STARBUCKS 星巴克 (新莊雙鳳門市),ChIJiSW6BcnWDRQR3YRvw6UFzHE,25.026579,121.4175203,4.2,1056,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",新莊區中正路702號
1092,Louisa Coffee 路易．莎咖啡(新莊中正店),ChIJocpwzI2nQjQRQ3E5pyOlLlI,25.0264408,121.4179233,3.9,286,"['cafe', 'food', 'point_of_interest', 'establishment']",新莊區中正路879-1號1樓
1093,路易莎咖啡LOUISA COFFEE 三重三和店,ChIJZ5F7eSSpQjQRKp0Q01OGyME,25.068438,121.4993584,4.1,199,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",三重區三和路二段156號1樓
1096,Louisa Coffee 路易．莎咖啡(三重自強店),ChIJc2sw9iCpQjQRC6wTuD4TqS8,25.0669513,121.4933528,4.1,349,"['cafe', 'food', 'point_of_interest', 'establishment']",三重區自強路一段236號
1097,85度C 咖啡蛋糕 三重自強店,ChIJ43QMN9moQjQRl5DUz84jtig,25.0677339,121.4928046,3.3,200,"['cafe', 'food', 'point_of_interest', 'establishment']",三重區大智街49號
1099,Louisa Coffee 路易．莎咖啡(三重龍門店),ChIJfSWh_iapQjQRt_FDAyroIrM,25.0717623,121.4945703,3.7,390,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",三重區三和路三段84號
1100,Louisa Coffee 路易．莎咖啡(三重溪尾店),ChIJ0yNnZNaoQjQRv9CqhIqUd7g,25.080405,121.488899,3.9,221,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",三重區溪尾街175號
1101,85度C咖啡美食達人(三重仁政店),ChIJdVbt4SmpQjQRfr_syd8dPAo,25.079633,121.491406,5,1,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",新北市 三重區仁政街159號
